S0,K,moneyness,log_moneyness,r,T,sigma,sigma2,n,inv_n,inv_sqrt_n,option_type,cv_mc_price,cv_mc_se,tw_price,tw_residual,tw_abs_residual,tw_rel_residual,scaled_tw_residual,scaled_tw_abs_residual
120,84.0,0.7,-0.35667494393873245,0.05,1.0,0.2,0.04000000000000001,52,0.019230769230769232,0.1386750490563073,call,37.2026438574738,0.0008194841167005106,37.20422194179799,0.0015780843241870457,0.0015780843241870457,4.2418606866565944e-05,1.3150702701558714e-05,1.3150702701558714e-05
120,84.0,0.7,-0.35667494393873245,0.05,1.0,0.2,0.04000000000000001,126,0.007936507936507936,0.0890870806374748,call,37.17147827902522,0.0008259119509608915,37.17099072625462,-0.00048755277060053004,0.00048755277060053004,-1.3116313721524542e-05,-4.062939755004417e-06,4.062939755004417e-06
120,84.0,0.7,-0.35667494393873245,0.05,1.0,0.3,0.09,12,0.08333333333333333,0.2886751345948129,call,37.49358653856166,0.00183308739375307,37.51662566655488,0.023039127993222053,0.023039127993222053,0.000614481838634632,0.00019199273327685044,0.00019199273327685044
120,84.0,0.7,-0.35667494393873245,0.05,1.0,0.3,0.09,26,0.038461538461538464,0.19611613513818404,call,37.335590093950245,0.0017856965008689937,37.36259088707498,0.027000793124734912,0.027000793124734912,0.0007231918139445731,0.00022500660937279092,0.00022500660937279092
120,84.0,0.7,-0.35667494393873245,0.05,1.0,0.3,0.09,52,0.019230769230769232,0.1386750490563073,call,37.27322490801497,0.0017929316368576098,37.2974303005556,0.02420539254062959,0.02420539254062959,0.0006494043002816382,0.00020171160450524657,0.00020171160450524657
120,84.0,0.7,-0.35667494393873245,0.05,1.0,0.3,0.09,126,0.007936507936507936,0.0890870806374748,call,37.23779417802626,0.0017999701465489797,37.25939667009096,0.021602492064694445,0.021602492064694445,0.0005801227634864019,0.00018002076720578705,0.00018002076720578705
120,84.0,0.7,-0.35667494393873245,0.05,1.0,0.4,0.16000000000000003,12,0.08333333333333333,0.2886751345948129,call,37.91743804969877,0.0031594571444194916,38.018527543644566,0.1010894939457998,0.1010894939457998,0.002666042305213258,0.0008424124495483317,0.0008424124495483317
120,84.0,0.7,-0.35667494393873245,0.05,1.0,0.4,0.16000000000000003,26,0.038461538461538464,0.19611613513818404,call,37.70060834016455,0.0031011481833128226,37.807610128511655,0.10700178834710528,0.10700178834710528,0.0028381979245971564,0.0008916815695592106,0.0008916815695592106
120,84.0,0.7,-0.35667494393873245,0.05,1.0,0.4,0.16000000000000003,52,0.019230769230769232,0.1386750490563073,call,37.60851512388929,0.0030808167911019957,37.71883841136388,0.11032328747459275,0.11032328747459275,0.002933465655614633,0.0009193607289549395,0.0009193607289549395
120,84.0,0.7,-0.35667494393873245,0.05,1.0,0.4,0.16000000000000003,126,0.007936507936507936,0.0890870806374748,call,37.56705974968045,0.0031271411972958628,37.66716363380192,0.10010388412146654,0.10010388412146654,0.002664671783964089,0.0008341990343455545,0.0008341990343455545
120,84.0,0.7,-0.35667494393873245,0.05,1.0,0.5,0.25,12,0.08333333333333333,0.2886751345948129,call,38.73627326529903,0.00496579273895831,38.9545145223113,0.2182412570122665,0.2182412570122665,0.005634028227691504,0.0018186771417688873,0.0018186771417688873
120,84.0,0.7,-0.35667494393873245,0.05,1.0,0.5,0.25,26,0.038461538461538464,0.19611613513818404,call,38.435796570770776,0.004867632380091194,38.66769048161286,0.2318939108420821,0.2318939108420821,0.006033279690590052,0.001932449257017351,0.001932449257017351
120,84.0,0.7,-0.35667494393873245,0.05,1.0,0.5,0.25,52,0.019230769230769232,0.1386750490563073,call,38.31059773653691,0.0048082980048904924,38.54669317960654,0.2360954430696296,0.2360954430696296,0.00616266665149066,0.001967462025580247,0.001967462025580247
120,84.0,0.7,-0.35667494393873245,0.05,1.0,0.5,0.25,126,0.007936507936507936,0.0890870806374748,call,38.23183734330419,0.004729711138854963,38.47618755633933,0.24435021303514048,0.24435021303514048,0.006391275701478554,0.0020362517752928375,0.0020362517752928375
120,84.0,0.7,-0.35667494393873245,0.05,1.0,0.6,0.36,12,0.08333333333333333,0.2886751345948129,call,39.87978494859381,0.007358589807694889,40.24780462260173,0.36801967400791824,0.36801967400791824,0.009228226142199768,0.003066830616732652,0.003066830616732652
120,84.0,0.7,-0.35667494393873245,0.05,1.0,0.6,0.36,26,0.038461538461538464,0.19611613513818404,call,39.48863061264569,0.007208610862045766,39.87937343923756,0.3907428265918682,0.3907428265918682,0.009895071582116048,0.003256190221598902,0.003256190221598902
120,84.0,0.7,-0.35667494393873245,0.05,1.0,0.6,0.36,52,0.019230769230769232,0.1386750490563073,call,39.32988755266324,0.007167566111499231,39.72337670898199,0.3934891563187506,0.3934891563187506,0.010004838071094493,0.003279076302656255,0.003279076302656255
120,84.0,0.7,-0.35667494393873245,0.05,1.0,0.6,0.36,126,0.007936507936507936,0.0890870806374748,call,39.205198346333454,0.006933085938335829,39.632313575079806,0.4271152287463522,0.4271152287463522,0.010894351942139757,0.0035592935728862686,0.0035592935728862686
120,96.0,0.8,-0.2231435513142097,0.05,1.0,0.1,0.010000000000000002,12,0.08333333333333333,0.2886751345948129,call,25.97575461973372,0.000219252808396774,25.97541391407927,-0.00034070565445176726,0.00034070565445176726,-1.311629476946683e-05,-2.8392137870980606e-06,2.8392137870980606e-06
120,96.0,0.8,-0.2231435513142097,0.05,1.0,0.1,0.010000000000000002,26,0.038461538461538464,0.19611613513818404,call,25.844014413668127,0.00021590261219317768,25.843960573502482,-5.3840165644913895e-05,5.3840165644913895e-05,-2.083274091367146e-06,-4.4866804704094914e-07,4.4866804704094914e-07
120,96.0,0.8,-0.2231435513142097,0.05,1.0,0.1,0.010000000000000002,52,0.019230769230769232,0.1386750490563073,call,25.787984727321582,0.00021564813656897461,25.787655297094197,-0.00032943022738507466,0.00032943022738507466,-1.2774562683684755e-05,-2.745251894875622e-06,2.745251894875622e-06
120,96.0,0.8,-0.2231435513142097,0.05,1.0,0.1,0.010000000000000002,126,0.007936507936507936,0.0890870806374748,call,25.75457759710243,0.00021328181665949129,25.75459593333591,1.833623348090896e-05,1.833623348090896e-05,7.119601714210181e-07,1.5280194567424133e-07,1.5280194567424133e-07
120,96.0,0.8,-0.2231435513142097,0.05,1.0,0.2,0.04000000000000001,12,0.08333333333333333,0.2886751345948129,call,26.06310200123284,0.000793054552436893,26.07626153018795,0.013159528955110744,0.013159528955110744,0.0005049103116923024,0.00010966274129258954,0.00010966274129258954
120,96.0,0.8,-0.2231435513142097,0.05,1.0,0.2,0.04000000000000001,26,0.038461538461538464,0.19611613513818404,call,25.91617306542122,0.0007869818058196507,25.927915024552938,0.011741959131718716,0.011741959131718716,0.0004530745763303102,9.78496594309893e-05,9.78496594309893e-05
120,96.0,0.8,-0.2231435513142097,0.05,1.0,0.2,0.04000000000000001,52,0.019230769230769232,0.1386750490563073,call,25.85279523960209,0.0007824653331426973,25.86492443453202,0.01212919492992981,0.01212919492992981,0.0004691637719448589,0.00010107662441608175,0.00010107662441608175
120,96.0,0.8,-0.2231435513142097,0.05,1.0,0.2,0.04000000000000001,126,0.007936507936507936,0.0890870806374748,call,25.81578706253042,0.0007821484522425757,25.828092589890186,0.012305527359767865,0.012305527359767865,0.0004766667516261152,0.00010254606133139888,0.00010254606133139888
120,96.0,0.8,-0.2231435513142097,0.05,1.0,0.3,0.09,12,0.08333333333333333,0.2886751345948129,call,26.68807291812787,0.0016682392697290657,26.761045377119387,0.07297245899151861,0.07297245899151861,0.0027342723176521327,0.0006081038249293217,0.0006081038249293217
120,96.0,0.8,-0.2231435513142097,0.05,1.0,0.3,0.09,26,0.038461538461538464,0.19611613513818404,call,26.472107531761463,0.0016540669890765085,26.546380762373584,0.07427323061212121,0.07427323061212121,0.0028057165649923244,0.0006189435884343434,0.0006189435884343434
120,96.0,0.8,-0.2231435513142097,0.05,1.0,0.3,0.09,52,0.019230769230769232,0.1386750490563073,call,26.383049109120382,0.001636752262918858,26.45557545413343,0.07252634501304911,0.07252634501304911,0.0027489750981048435,0.0006043862084420759,0.0006043862084420759
120,96.0,0.8,-0.2231435513142097,0.05,1.0,0.3,0.09,126,0.007936507936507936,0.0890870806374748,call,26.32562751701621,0.0016590130598606607,26.40258854716715,0.07696103015094025,0.07696103015094025,0.002923426235564361,0.0006413419179245021,0.0006413419179245021
120,96.0,0.8,-0.2231435513142097,0.05,1.0,0.4,0.16000000000000003,12,0.08333333333333333,0.2886751345948129,call,27.911783009065942,0.0029810394305103427,28.06884115643571,0.1570581473697672,0.1570581473697672,0.005626947849184469,0.00130881789474806,0.00130881789474806
120,96.0,0.8,-0.2231435513142097,0.05,1.0,0.4,0.16000000000000003,26,0.038461538461538464,0.19611613513818404,call,27.599141318742046,0.0028869446473843495,27.76854282042469,0.16940150168264267,0.16940150168264267,0.006137926529170869,0.001411679180688689,0.001411679180688689
120,96.0,0.8,-0.2231435513142097,0.05,1.0,0.4,0.16000000000000003,52,0.019230769230769232,0.1386750490563073,call,27.46298419435301,0.0028386852550100943,27.64109435949456,0.17811016514155043,0.17811016514155043,0.006485462900938994,0.0014842513761795868,0.0014842513761795868
120,96.0,0.8,-0.2231435513142097,0.05,1.0,0.4,0.16000000000000003,126,0.007936507936507936,0.0890870806374748,call,27.39778405965442,0.002857611486481608,27.566607921550414,0.1688238618959943,0.1688238618959943,0.00616195315389035,0.0014068655157999524,0.0014068655157999524
120,96.0,0.8,-0.2231435513142097,0.05,1.0,0.5,0.25,12,0.08333333333333333,0.2886751345948129,call,29.51203701792227,0.0046803278742020005,29.789531294300474,0.2774942763782029,0.2774942763782029,0.00940274899389982,0.002312452303151691,0.002312452303151691
120,96.0,0.8,-0.2231435513142097,0.05,1.0,0.5,0.25,26,0.038461538461538464,0.19611613513818404,call,29.10162048691311,0.004577657115041296,29.40175272310043,0.30013223618732,0.30013223618732,0.010313248237234361,0.0025011019682276664,0.0025011019682276664
120,96.0,0.8,-0.2231435513142097,0.05,1.0,0.5,0.25,52,0.019230769230769232,0.1386750490563073,call,28.934674198259966,0.004563883603226963,29.23663658247061,0.30196238421064336,0.30196238421064336,0.010436004295109788,0.0025163532017553614,0.0025163532017553614
120,96.0,0.8,-0.2231435513142097,0.05,1.0,0.5,0.25,126,0.007936507936507936,0.0890870806374748,call,28.83286905824448,0.004508890644577854,29.139978732812146,0.30710967456766625,0.30710967456766625,0.01065137409486661,0.0025592472880638854,0.0025592472880638854
120,96.0,0.8,-0.2231435513142097,0.05,1.0,0.6,0.36,12,0.08333333333333333,0.2886751345948129,call,31.343234652775227,0.0069727627153473686,31.77331652576186,0.4300818729866336,0.4300818729866336,0.013721681177808902,0.0035840156082219466,0.0035840156082219466
120,96.0,0.8,-0.2231435513142097,0.05,1.0,0.6,0.36,26,0.038461538461538464,0.19611613513818404,call,30.85243829557318,0.006723304000795169,31.300813351316013,0.448375055742833,0.448375055742833,0.014532888825424455,0.0037364587978569413,0.0037364587978569413
120,96.0,0.8,-0.2231435513142097,0.05,1.0,0.6,0.36,52,0.019230769230769232,0.1386750490563073,call,30.639994380334354,0.006809126403266189,31.09913897467703,0.45914459434267485,0.45914459434267485,0.014985139639495734,0.0038262049528556235,0.0038262049528556235
120,96.0,0.8,-0.2231435513142097,0.05,1.0,0.6,0.36,126,0.007936507936507936,0.0890870806374748,call,30.51918814642031,0.006731332935953404,30.98093942243806,0.46175127601775046,0.46175127601775046,0.015129867603372362,0.0038479273001479205,0.0038479273001479205
120,108.0,0.9,-0.10536051565782628,0.05,1.0,0.1,0.010000000000000002,12,0.08333333333333333,0.2886751345948129,call,14.596106064885724,0.00020896196308875726,14.598881867153844,0.002775802268120131,0.002775802268120131,0.00019017416397089352,2.313168556766776e-05,2.313168556766776e-05
120,108.0,0.9,-0.10536051565782628,0.05,1.0,0.1,0.010000000000000002,26,0.038461538461538464,0.19611613513818404,call,14.458592541998653,0.00020595648323063504,14.461331687835644,0.002739145836990531,0.002739145836990531,0.0001894476124860692,2.2826215308254425e-05,2.2826215308254425e-05
120,108.0,0.9,-0.10536051565782628,0.05,1.0,0.1,0.010000000000000002,52,0.019230769230769232,0.1386750490563073,call,14.399821845218009,0.00020453736626046312,14.402598453247498,0.0027766080294888695,0.0027766080294888695,0.00019282238761939575,2.313840024574058e-05,2.313840024574058e-05
120,108.0,0.9,-0.10536051565782628,0.05,1.0,0.1,0.010000000000000002,126,0.007936507936507936,0.0890870806374748,call,14.365259211305899,0.00020437563483339402,14.368164704777097,0.002905493471198284,0.002905493471198284,0.0002022583392655784,2.4212445593319033e-05,2.4212445593319033e-05
120,108.0,0.9,-0.10536051565782628,0.05,1.0,0.2,0.04000000000000001,12,0.08333333333333333,0.2886751345948129,call,15.504388608296788,0.00071560764626833,15.540417096730042,0.03602848843325468,0.03602848843325468,0.0023237606682520156,0.0003002374036104557,0.0003002374036104557
120,108.0,0.9,-0.10536051565782628,0.05,1.0,0.2,0.04000000000000001,26,0.038461538461538464,0.19611613513818404,call,15.294822564634933,0.0006989754013892269,15.332522296477404,0.037699731842470996,0.037699731842470996,0.002464868858932777,0.00031416443202059163,0.00031416443202059163
120,108.0,0.9,-0.10536051565782628,0.05,1.0,0.2,0.04000000000000001,52,0.019230769230769232,0.1386750490563073,call,15.203578068799604,0.0006830017128740977,15.243954108754691,0.04037603995508654,0.04037603995508654,0.0026556932698589696,0.0003364669996257212,0.0003364669996257212
120,108.0,0.9,-0.10536051565782628,0.05,1.0,0.2,0.04000000000000001,126,0.007936507936507936,0.0890870806374748,call,15.15132731020649,0.0006830182767170545,15.192091938261788,0.04076462805529779,0.04076462805529779,0.002690498807179569,0.00033970523379414825,0.00033970523379414825
120,108.0,0.9,-0.10536051565782628,0.05,1.0,0.3,0.09,12,0.08333333333333333,0.2886751345948129,call,17.306317163767005,0.0015493555945404372,17.39621895655416,0.08990179278715615,0.08990179278715615,0.005194738541795425,0.0007491816065596346,0.0007491816065596346
120,108.0,0.9,-0.10536051565782628,0.05,1.0,0.3,0.09,26,0.038461538461538464,0.19611613513818404,call,17.003767807419937,0.0015097005059294744,17.099256442542703,0.0954886351227664,0.0954886351227664,0.005615733889349983,0.0007957386260230533,0.0007957386260230533
120,108.0,0.9,-0.10536051565782628,0.05,1.0,0.3,0.09,52,0.019230769230769232,0.1386750490563073,call,16.87381911042605,0.001455491171601689,16.972376417569837,0.09855730714378552,0.09855730714378552,0.005840841750098447,0.0008213108928648794,0.0008213108928648794
120,108.0,0.9,-0.10536051565782628,0.05,1.0,0.3,0.09,126,0.007936507936507936,0.0890870806374748,call,16.79762333226655,0.0014644961893727822,16.89797364233739,0.10035031007084072,0.10035031007084072,0.005974077885058765,0.0008362525839236727,0.0008362525839236727
120,108.0,0.9,-0.10536051565782628,0.05,1.0,0.4,0.16000000000000003,12,0.08333333333333333,0.2886751345948129,call,19.478808493169108,0.0027441739409787397,19.64619141840982,0.1673829252407124,0.1673829252407124,0.008593078231628531,0.00139485771033927,0.00139485771033927
120,108.0,0.9,-0.10536051565782628,0.05,1.0,0.4,0.16000000000000003,26,0.038461538461538464,0.19611613513818404,call,19.08530451824649,0.002650355876340064,19.26144078742996,0.1761362691834698,0.1761362691834698,0.00922889488166536,0.0014678022431955818,0.0014678022431955818
120,108.0,0.9,-0.10536051565782628,0.05,1.0,0.4,0.16000000000000003,52,0.019230769230769232,0.1386750490563073,call,18.920639780540792,0.002658046794424578,19.096747822003106,0.17610804146231374,0.17610804146231374,0.009307721277133273,0.0014675670121859477,0.0014675670121859477
120,108.0,0.9,-0.10536051565782628,0.05,1.0,0.4,0.16000000000000003,126,0.007936507936507936,0.0890870806374748,call,18.8175337487066,0.0026129177316153544,19.000082050122074,0.18254830141547274,0.18254830141547274,0.00970096846129052,0.0015212358451289394,0.0015212358451289394
120,108.0,0.9,-0.10536051565782628,0.05,1.0,0.5,0.25,12,0.08333333333333333,0.2886751345948129,call,21.825605275069474,0.004456319149580656,22.087110312585903,0.26150503751642873,0.26150503751642873,0.011981570921890335,0.0021792086459702393,0.0021792086459702393
120,108.0,0.9,-0.10536051565782628,0.05,1.0,0.5,0.25,26,0.038461538461538464,0.19611613513818404,call,21.33565549453891,0.004294809536807486,21.617496120391355,0.2818406258524462,0.2818406258524462,0.013209841428335133,0.0023486718821037183,0.0023486718821037183
120,108.0,0.9,-0.10536051565782628,0.05,1.0,0.5,0.25,52,0.019230769230769232,0.1386750490563073,call,21.13206660222283,0.004220161162014095,21.4162500015443,0.2841833993214671,0.2841833993214671,0.013447970076508017,0.002368194994345559,0.002368194994345559
120,108.0,0.9,-0.10536051565782628,0.05,1.0,0.5,0.25,126,0.007936507936507936,0.0890870806374748,call,21.006540895387715,0.004245540193560479,21.298063107576976,0.29152221218926044,0.29152221218926044,0.013877687604115169,0.002429351768243837,0.002429351768243837
120,108.0,0.9,-0.10536051565782628,0.05,1.0,0.6,0.36,12,0.08333333333333333,0.2886751345948129,call,24.235327932087184,0.006579000697188149,24.638877223879458,0.40354929179227383,0.40354929179227383,0.016651282496490633,0.0033629107649356155,0.0033629107649356155
120,108.0,0.9,-0.10536051565782628,0.05,1.0,0.6,0.36,26,0.038461538461538464,0.19611613513818404,call,23.674054751702673,0.006432974378198367,24.08746673955022,0.41341198784754596,0.41341198784754596,0.017462660798223117,0.0034450998987295496,0.0034450998987295496
120,108.0,0.9,-0.10536051565782628,0.05,1.0,0.6,0.36,52,0.019230769230769232,0.1386750490563073,call,23.40969693861368,0.006366207294440987,23.85098828492469,0.44129134631100797,0.44129134631100797,0.0188507927919011,0.0036774278859250664,0.0036774278859250664
120,108.0,0.9,-0.10536051565782628,0.05,1.0,0.6,0.36,126,0.007936507936507936,0.0890870806374748,call,23.276047505978536,0.0063030102667820795,23.71205826405621,0.43601075807767486,0.43601075807767486,0.018732164813020077,0.003633422983980624,0.003633422983980624
120,120.0,1.0,0.0,0.05,1.0,0.1,0.010000000000000002,12,0.08333333333333333,0.2886751345948129,call,4.686090092789249,0.00017803828428337616,4.692550856764097,0.0064607639748475165,0.0064607639748475165,0.0013787110036123842,5.383969979039597e-05,5.383969979039597e-05
120,120.0,1.0,0.0,0.05,1.0,0.1,0.010000000000000002,26,0.038461538461538464,0.19611613513818404,call,4.51595587090922,0.0001716874451199484,4.522664161282503,0.006708290373282466,0.006708290373282466,0.0014854641110414242,5.590241977735388e-05,5.590241977735388e-05
120,120.0,1.0,0.0,0.05,1.0,0.1,0.010000000000000002,52,0.019230769230769232,0.1386750490563073,call,4.442828192601568,0.00016779340704879372,4.449829016281836,0.007000823680267665,0.007000823680267665,0.001575758363090836,5.834019733556387e-05,5.834019733556387e-05
120,120.0,1.0,0.0,0.05,1.0,0.1,0.010000000000000002,126,0.007936507936507936,0.0890870806374748,call,4.400181415993087,0.0001662596316839219,4.4070441967852,0.006862780792112666,0.006862780792112666,0.0015596586011587864,5.718983993427222e-05,5.718983993427222e-05
120,120.0,1.0,0.0,0.05,1.0,0.2,0.04000000000000001,12,0.08333333333333333,0.2886751345948129,call,7.3869902225673085,0.0006339671056063955,7.409005378777344,0.02201515621003569,0.02201515621003569,0.00298026064022384,0.00018345963508363075,0.00018345963508363075
120,120.0,1.0,0.0,0.05,1.0,0.2,0.04000000000000001,26,0.038461538461538464,0.19611613513818404,call,7.133547488879452,0.0006144345559246174,7.156306652668494,0.022759163789042525,0.022759163789042525,0.0031904411969671444,0.00018965969824202104,0.00018965969824202104
120,120.0,1.0,0.0,0.05,1.0,0.2,0.04000000000000001,52,0.019230769230769232,0.1386750490563073,call,7.0250864064954675,0.0006058537875293485,7.04789372474028,0.02280731824481297,0.02280731824481297,0.0032465534123146283,0.0001900609853734414,0.0001900609853734414
120,120.0,1.0,0.0,0.05,1.0,0.2,0.04000000000000001,126,0.007936507936507936,0.0890870806374748,call,6.960894619280055,0.0005993530775573826,6.984188095067652,0.023293475787596662,0.023293475787596662,0.003346333634053181,0.00019411229822997219,0.00019411229822997219
120,120.0,1.0,0.0,0.05,1.0,0.3,0.09,12,0.08333333333333333,0.2886751345948129,call,10.168622673223492,0.001434451276215952,10.221342408783869,0.05271973556037679,0.05271973556037679,0.00518455028321593,0.0004393311296698066,0.0004393311296698066
120,120.0,1.0,0.0,0.05,1.0,0.3,0.09,26,0.038461538461538464,0.19611613513818404,call,9.826099378991039,0.0013681616321604031,9.882224562324101,0.05612518333306227,0.05612518333306227,0.005711847719865551,0.0004677098611088522,0.0004677098611088522
120,120.0,1.0,0.0,0.05,1.0,0.3,0.09,52,0.019230769230769232,0.1386750490563073,call,9.682557193877992,0.0013537214424328972,9.736689080044567,0.054131886166574716,0.054131886166574716,0.005590660099668792,0.00045109905138812265,0.00045109905138812265
120,120.0,1.0,0.0,0.05,1.0,0.3,0.09,126,0.007936507936507936,0.0890870806374748,call,9.593915180774196,0.0013144769544839825,9.651155916810202,0.05724073603600566,0.05724073603600566,0.005966358359172665,0.0004770061336333805,0.0004770061336333805
120,120.0,1.0,0.0,0.05,1.0,0.4,0.16000000000000003,12,0.08333333333333333,0.2886751345948129,call,12.961456584548841,0.002627954125368697,13.06705532099712,0.10559873644827888,0.10559873644827888,0.00814713498899202,0.000879989470402324,0.000879989470402324
120,120.0,1.0,0.0,0.05,1.0,0.4,0.16000000000000003,26,0.038461538461538464,0.19611613513818404,call,12.536735055022623,0.002507325314458338,12.641725107518896,0.10499005249627302,0.10499005249627302,0.008374592909196928,0.0008749171041356086,0.0008749171041356086
120,120.0,1.0,0.0,0.05,1.0,0.4,0.16000000000000003,52,0.019230769230769232,0.1386750490563073,call,12.347130370978979,0.0024637880112027954,12.459147800433573,0.11201742945459436,0.11201742945459436,0.009072345240468432,0.0009334785787882864,0.0009334785787882864
120,120.0,1.0,0.0,0.05,1.0,0.4,0.16000000000000003,126,0.007936507936507936,0.0890870806374748,call,12.242708403210337,0.0024418147796660436,12.351832513057357,0.10912410984701992,0.10912410984701992,0.00891339614185411,0.0009093675820584994,0.0009093675820584994
120,120.0,1.0,0.0,0.05,1.0,0.5,0.25,12,0.08333333333333333,0.2886751345948129,call,15.74108097506687,0.0042442253161760245,15.935977260903247,0.19489628583637675,0.19489628583637675,0.012381378772212867,0.0016241357153031395,0.0016241357153031395
120,120.0,1.0,0.0,0.05,1.0,0.5,0.25,26,0.038461538461538464,0.19611613513818404,call,15.237365549710313,0.004100935095790308,15.425794071771977,0.18842852206166327,0.18842852206166327,0.01236621392634671,0.0015702376838471939,0.0015702376838471939
120,120.0,1.0,0.0,0.05,1.0,0.5,0.25,52,0.019230769230769232,0.1386750490563073,call,15.00992516385199,0.0041052834625444085,15.206746156622799,0.19682099277080845,0.19682099277080845,0.01311272312301778,0.001640174939756737,0.001640174939756737
120,120.0,1.0,0.0,0.05,1.0,0.5,0.25,126,0.007936507936507936,0.0890870806374748,call,14.870410064456882,0.003945222926703116,15.077981295622848,0.2075712311659661,0.2075712311659661,0.013958675669751768,0.0017297602597163841,0.0017297602597163841
120,120.0,1.0,0.0,0.05,1.0,0.6,0.36,12,0.08333333333333333,0.2886751345948129,call,18.506299694799512,0.006369354568246206,18.826858451519215,0.32055875671970213,0.32055875671970213,0.017321601941299097,0.0026713229726641843,0.0026713229726641843
120,120.0,1.0,0.0,0.05,1.0,0.6,0.36,26,0.038461538461538464,0.19611613513818404,call,17.90593487407985,0.006154562689659779,18.2338648124796,0.32792993839974827,0.32792993839974827,0.018314036139741065,0.002732749486664569,0.002732749486664569
120,120.0,1.0,0.0,0.05,1.0,0.6,0.36,52,0.019230769230769232,0.1386750490563073,call,17.649438649733664,0.0060455374953632185,17.979208804383592,0.3297701546499283,0.3297701546499283,0.01868445570391581,0.002748084622082736,0.002748084622082736
120,120.0,1.0,0.0,0.05,1.0,0.6,0.36,126,0.007936507936507936,0.0890870806374748,call,17.5040257463538,0.005990873819114366,17.829497667607523,0.3254719212537225,0.3254719212537225,0.018594118060042294,0.0027122660104476875,0.0027122660104476875
120,132.0,1.1,0.09531017980432493,0.05,1.0,0.1,0.010000000000000002,12,0.08333333333333333,0.2886751345948129,call,0.5169196501761854,0.00014327532484564547,0.509275091811481,-0.007644558364704346,0.007644558364704346,-0.014788678205788457,-6.370465303920289e-05,6.370465303920289e-05
120,132.0,1.1,0.09531017980432493,0.05,1.0,0.1,0.010000000000000002,26,0.038461538461538464,0.19611613513818404,call,0.45076554547067493,0.00013840934726858868,0.4424581275285032,-0.008307417942171713,0.008307417942171713,-0.018429576141400457,-6.922848285143094e-05,6.922848285143094e-05
120,132.0,1.1,0.09531017980432493,0.05,1.0,0.1,0.010000000000000002,52,0.019230769230769232,0.1386750490563073,call,0.42350202558696404,0.0001354763206933221,0.41519914106098127,-0.008302884525982768,0.008302884525982768,-0.019605300622765998,-6.919070438318974e-05,6.919070438318974e-05
120,132.0,1.1,0.09531017980432493,0.05,1.0,0.1,0.010000000000000002,126,0.007936507936507936,0.0890870806374748,call,0.40836178648194493,0.00013639849430231886,0.39958254830187523,-0.008779238180069704,0.008779238180069704,-0.021498677081671216,-7.316031816724754e-05,7.316031816724754e-05
120,132.0,1.1,0.09531017980432493,0.05,1.0,0.2,0.04000000000000001,12,0.08333333333333333,0.2886751345948129,call,2.74779495495594,0.0005759620601183673,2.730922471092876,-0.01687248386306406,0.01687248386306406,-0.00614037224016033,-0.0001406040321922005,0.0001406040321922005
120,132.0,1.1,0.09531017980432493,0.05,1.0,0.2,0.04000000000000001,26,0.038461538461538464,0.19611613513818404,call,2.5525529779431033,0.0005528015658355904,2.5325810534950244,-0.019971924448078937,0.019971924448078937,-0.007824293803364153,-0.00016643270373399113,0.00016643270373399113
120,132.0,1.1,0.09531017980432493,0.05,1.0,0.2,0.04000000000000001,52,0.019230769230769232,0.1386750490563073,call,2.4700166935494137,0.0005486255032986035,2.4486090607036592,-0.02140763284575442,0.02140763284575442,-0.008666999256183834,-0.00017839694038128683,0.00017839694038128683
120,132.0,1.1,0.09531017980432493,0.05,1.0,0.2,0.04000000000000001,126,0.007936507936507936,0.0890870806374748,call,2.4218389755954295,0.0005416819425662348,2.3995939009988403,-0.0222450745965892,0.0222450745965892,-0.00918519968534244,-0.00018537562163824332,0.00018537562163824332
120,132.0,1.1,0.09531017980432493,0.05,1.0,0.3,0.09,12,0.08333333333333333,0.2886751345948129,call,5.450473666850153,0.0013346919328177588,5.440656223264249,-0.009817443585904861,0.009817443585904861,-0.001801209250053747,-8.181202988254052e-05,8.181202988254052e-05
120,132.0,1.1,0.09531017980432493,0.05,1.0,0.3,0.09,26,0.038461538461538464,0.19611613513818404,call,5.143534763849227,0.0012750138784118725,5.131787300014741,-0.011747463834486105,0.011747463834486105,-0.002283928149383158,-9.789553195405087e-05,9.789553195405087e-05
120,132.0,1.1,0.09531017980432493,0.05,1.0,0.3,0.09,52,0.019230769230769232,0.1386750490563073,call,5.015789193551716,0.001249845666770379,5.000039221182647,-0.015749972369068388,0.015749972369068388,-0.003140078612019123,-0.00013124976974223656,0.00013124976974223656
120,132.0,1.1,0.09531017980432493,0.05,1.0,0.3,0.09,126,0.007936507936507936,0.0890870806374748,call,4.93938794021575,0.0012375684495830091,4.922846460189326,-0.016541480026424082,0.016541480026424082,-0.0033488926617295744,-0.00013784566688686736,0.00013784566688686736
120,132.0,1.1,0.09531017980432493,0.05,1.0,0.4,0.16000000000000003,12,0.08333333333333333,0.2886751345948129,call,8.277514951479436,0.002493715730060185,8.301570922205077,0.02405597072564092,0.02405597072564092,0.0029061826969387,0.00020046642271367431,0.00020046642271367431
120,132.0,1.1,0.09531017980432493,0.05,1.0,0.4,0.16000000000000003,26,0.038461538461538464,0.19611613513818404,call,7.8714964066808495,0.0023645761385475052,7.891634138189691,0.020137731508841128,0.020137731508841128,0.002558310449300268,0.00016781442924034272,0.00016781442924034272
