model,S0,K,moneyness,log_moneyness,r,T,n,inv_n,inv_sqrt_n,v0,theta,kappa,xi,rho,sigma_eff,tw_price,mc_price,mc_std_error,residual,scaled_residual,terminal_mean,average_mean,variance_mean,option_type,n_paths,seed
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.01,0.09,2.0,0.1,-0.4,0.2652664938844985,7.229025589307245,5.9641999135914885,0.05144035612503765,1.2648256757157563,0.012648256757157562,110.77800025854009,105.71086614016109,0.08945185418508401,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.01,0.09,2.0,0.1,0.0,0.2652664938844985,7.229025589307245,5.972358121055343,0.05255275016874748,1.2566674682519015,0.012566674682519015,110.7310546220369,105.67408296798054,0.08945185418508401,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.01,0.09,2.0,0.3,-0.8,0.2652664938844985,7.229025589307245,5.641476115281419,0.04363745701822253,1.5875494740258258,0.015875494740258258,110.65580633344392,105.69368525309709,0.08987474473891467,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.01,0.09,2.0,0.3,-0.4,0.2652664938844985,7.229025589307245,5.795042991414825,0.04848945568746781,1.4339825978924194,0.014339825978924194,110.70569208185863,105.6904988897188,0.08987474473891467,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.01,0.09,2.0,0.3,0.0,0.2652664938844985,7.229025589307245,5.901583902172414,0.053047296774337026,1.3274416871348311,0.013274416871348312,110.70207124612034,105.66995208077002,0.08987474473891467,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.01,0.09,2.0,0.6,-0.8,0.2652664938844985,7.229025589307245,5.438655687218479,0.03979867708013454,1.7903699020887656,0.017903699020887655,110.56945447075495,105.66960219656629,0.09833850090676981,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.01,0.09,2.0,0.6,-0.4,0.2652664938844985,7.229025589307245,5.746586124167109,0.048027899630317165,1.4824394651401356,0.014824394651401356,110.65537263682108,105.67354392010483,0.09833850090676981,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.01,0.09,2.0,0.6,0.0,0.2652664938844985,7.229025589307245,5.970423145760516,0.056472157938696005,1.258602443546729,0.012586024435467288,110.70214672490786,105.66385882147569,0.09833850090676981,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.01,0.5,0.1,-0.8,0.17018700527612773,4.0422489997032125,4.357946737650638,0.033872945888547806,-0.31569773794742506,-0.0031569773794742507,110.55669138842781,105.63970788552,0.02063198764800913,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.01,0.5,0.1,-0.4,0.17018700527612773,4.0422489997032125,4.4331736234031185,0.0369310289125825,-0.390924623699906,-0.00390924623699906,110.5556596877554,105.62131022901185,0.02063198764800913,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.01,0.5,0.1,0.0,0.17018700527612773,4.0422489997032125,4.502690685258428,0.039497187376165976,-0.4604416855552156,-0.004604416855552156,110.54384227280993,105.60095133838865,0.02063198764800913,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.01,0.5,0.3,-0.8,0.17018700527612773,4.0422489997032125,3.854552750730789,0.026726761588377546,0.18769624897242343,0.0018769624897242343,110.46265765919414,105.59715360619207,0.026327736863243863,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.01,0.5,0.3,-0.4,0.17018700527612773,4.0422489997032125,4.16735567526237,0.03490587999811175,-0.12510667555915767,-0.0012510667555915766,110.47429774519371,105.58477353378404,0.026327736863243863,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.01,0.5,0.3,0.0,0.17018700527612773,4.0422489997032125,4.393100962724307,0.04227165618190057,-0.35085196302109445,-0.0035085196302109445,110.4905998410974,105.57589642316921,0.026327736863243863,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.01,0.5,0.6,-0.8,0.17018700527612773,4.0422489997032125,3.790282135865797,0.026624110466082634,0.2519668638374153,0.002519668638374153,110.4718186488178,105.60204046212237,0.04607962287125012,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.01,0.5,0.6,-0.4,0.17018700527612773,4.0422489997032125,4.351042888775558,0.03885105030977082,-0.3087938890723452,-0.0030879388907234517,110.4514365146226,105.56604460415501,0.04607962287125012,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.01,0.5,0.6,0.0,0.17018700527612773,4.0422489997032125,4.701491542746248,0.051242128103049414,-0.6592425430430353,-0.0065924254304303535,110.45077553490611,105.54315584391763,0.04607962287125012,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.01,2.0,0.1,-0.8,0.13176734310266142,2.789219325107866,3.461650397898753,0.027893451792895003,-0.6724310727908871,-0.006724310727908871,110.54350474529933,105.62508872084837,0.010284677551825702,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.01,2.0,0.1,-0.4,0.13176734310266142,2.789219325107866,3.522208004699446,0.02988789588501587,-0.7329886795915801,-0.007329886795915801,110.55007039139434,105.61148271571896,0.010284677551825702,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.01,2.0,0.1,0.0,0.13176734310266142,2.789219325107866,3.575975095708537,0.03154325032647365,-0.7867557706006711,-0.007867557706006712,110.54505808552058,105.59707133853159,0.010284677551825702,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.01,2.0,0.3,-0.8,0.13176734310266142,2.789219325107866,3.226615082734286,0.024163744644539145,-0.4373957576264198,-0.004373957576264198,110.51036456304101,105.61182147531044,0.013314445950103991,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.01,2.0,0.3,-0.4,0.13176734310266142,2.789219325107866,3.4571483360227324,0.02895562870484111,-0.6679290109148663,-0.006679290109148663,110.52347443574115,105.59398046856366,0.013314445950103991,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.01,2.0,0.3,0.0,0.13176734310266142,2.789219325107866,3.6218640752918385,0.03364581638249091,-0.8326447501839724,-0.008326447501839725,110.53274816434212,105.5797557061671,0.013314445950103991,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.01,2.0,0.6,-0.8,0.13176734310266142,2.789219325107866,3.4053954874376666,0.02516053290985298,-0.6161761623298005,-0.006161761623298005,110.45999469816125,105.58322270031296,0.023113701372299584,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.01,2.0,0.6,-0.4,0.13176734310266142,2.789219325107866,3.8065565073639362,0.032489835536237396,-1.0173371822560702,-0.010173371822560702,110.47276952355512,105.55646776158599,0.023113701372299584,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.01,2.0,0.6,0.0,0.13176734310266142,2.789219325107866,4.072717547763209,0.040464521760803465,-1.2834982226553429,-0.012834982226553429,110.49865064215571,105.5427322122884,0.023113701372299584,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.04,0.5,0.1,-0.8,0.2,5.03203225854256,4.886763274800096,0.0385066956804667,0.1452689837424641,0.001452689837424641,110.60445916069452,105.66010859117307,0.040039075728176485,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.04,0.5,0.1,-0.4,0.2,5.03203225854256,4.953790624873371,0.04140078972269152,0.07824163366918846,0.0007824163366918846,110.60844091504606,105.63980654759513,0.040039075728176485,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.04,0.5,0.1,0.0,0.2,5.03203225854256,5.013498951837915,0.04379683704916049,0.01853330670464448,0.00018533306704644482,110.58810211824957,105.61408562370326,0.040039075728176485,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.04,0.5,0.3,-0.8,0.2,5.03203225854256,4.391458063335156,0.03061017494044479,0.640574195207404,0.00640574195207404,110.49360711397014,105.61647705158815,0.04425589805550428,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.04,0.5,0.3,-0.4,0.2,5.03203225854256,4.670772893627892,0.03870453620177212,0.3612593649146678,0.003612593649146678,110.51100479939896,105.60497975713064,0.04425589805550428,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.04,0.5,0.3,0.0,0.2,5.03203225854256,4.876485064877122,0.04606694585305203,0.1555471936654378,0.0015554719366543779,110.52335220350437,105.59280325615205,0.04425589805550428,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.04,0.5,0.6,-0.8,0.2,5.03203225854256,4.312482072911891,0.02997568322531262,0.719550185630669,0.00719550185630669,110.48206011575546,105.61653528096504,0.06679814855631315,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.04,0.5,0.6,-0.4,0.2,5.03203225854256,4.8339787473058085,0.04218405770647024,0.1980535112367514,0.001980535112367514,110.46366163541033,105.57925856963615,0.06679814855631315,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.04,0.5,0.6,0.0,0.2,5.03203225854256,5.167978788820382,0.05466418535220071,-0.13594653027782222,-0.0013594653027782222,110.4594325084466,105.55288845750835,0.06679814855631315,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.04,2.0,0.1,-0.8,0.2,5.03203225854256,4.9586432884321265,0.040551953112216634,0.07338897011043333,0.0007338897011043333,110.64005721520208,105.67070766567228,0.040049000680919974,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.04,2.0,0.1,-0.4,0.2,5.03203225854256,5.005281807183871,0.04234113874570499,0.02675045135868892,0.0002675045135868892,110.6505216859864,105.65091259249641,0.040049000680919974,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.04,2.0,0.1,0.0,0.2,5.03203225854256,5.038316631303681,0.043702188867493975,-0.006284372761121482,-6.284372761121482e-05,110.62463116439861,105.6229468055683,0.040049000680919974,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.04,2.0,0.3,-0.8,0.2,5.03203225854256,4.654676835318771,0.034712134741382746,0.377355423223789,0.00377355423223789,110.5479720250668,105.63466216522865,0.041383678980199366,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.04,2.0,0.3,-0.4,0.2,5.03203225854256,4.838247944582329,0.03982255867736223,0.1937843139602311,0.0019378431396023111,110.58117856289431,105.62048395736798,0.041383678980199366,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.04,2.0,0.3,0.0,0.2,5.03203225854256,4.974977185077216,0.04469373764047111,0.05705507346534411,0.0005705507346534411,110.59267548396942,105.60350173034128,0.041383678980199366,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.04,2.0,0.6,-0.8,0.2,5.03203225854256,4.68524861789743,0.03390949954033664,0.3467836406451301,0.003467836406451301,110.51383402675101,105.6162831006997,0.0523079905562235,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.04,2.0,0.6,-0.4,0.2,5.03203225854256,5.043079009901556,0.04176508052005849,-0.011046751358995799,-0.000110467513589958,110.54818926984359,105.5942427258748,0.0523079905562235,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.04,2.0,0.6,0.0,0.2,5.03203225854256,5.283527614185916,0.05016206443278532,-0.2514953556433559,-0.002514953556433559,110.57473234529914,105.57596801393399,0.0523079905562235,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.09,0.5,0.1,-0.8,0.24164844725048848,6.430259467738501,5.681204749613409,0.04561054460438642,0.749054718125092,0.00749054718125092,110.66429522329226,105.68646422811557,0.0724451300830643,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.09,0.5,0.1,-0.4,0.24164844725048848,6.430259467738501,5.74338270520307,0.0483313771977637,0.6868767625354311,0.0068687676253543105,110.67236706386231,105.66276998541206,0.0724451300830643,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.09,0.5,0.1,0.0,0.24164844725048848,6.430259467738501,5.78764991870561,0.0505529581824868,0.6426095490328905,0.006426095490328905,110.63886611440908,105.62943920550998,0.0724451300830643,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.09,0.5,0.3,-0.8,0.24164844725048848,6.430259467738501,5.199469748881773,0.03673457230032094,1.2307897188567276,0.012307897188567276,110.52809933420338,105.63546729371537,0.07473111318294823,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.09,0.5,0.3,-0.4,0.24164844725048848,6.430259467738501,5.440803031838974,0.04484756409288888,0.9894564358995268,0.009894564358995267,110.54712638899963,105.61968329656533,0.07473111318294823,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.09,0.5,0.3,0.0,0.24164844725048848,6.430259467738501,5.626020174893364,0.05229146123390212,0.8042392928451365,0.008042392928451365,110.55012001232478,105.6012545732994,0.07473111318294823,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.09,0.5,0.6,-0.8,0.24164844725048848,6.430259467738501,5.026563635605324,0.0347403218054867,1.4036958321331765,0.014036958321331765,110.49559549614418,105.63127475065068,0.09685867801448621,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.09,0.5,0.6,-0.4,0.24164844725048848,6.430259467738501,5.515093428959422,0.04727185171782414,0.9151660387790788,0.009151660387790788,110.50175596567586,105.60226171460994,0.09685867801448621,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.09,0.5,0.6,0.0,0.24164844725048848,6.430259467738501,5.833888679827326,0.060103896806420774,0.5963707879111748,0.005963707879111748,110.50398437445239,105.57727601887036,0.09685867801448621,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.09,2.0,0.1,-0.8,0.27879911313723577,7.6882695030103285,6.903380271556214,0.058016485433884366,0.7848892314541143,0.007848892314541143,110.76845033381242,105.72784688648382,0.08968305296266448,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.09,2.0,0.1,-0.4,0.27879911313723577,7.6882695030103285,6.945580686448278,0.059705083116615154,0.7426888165620502,0.007426888165620502,110.77701404003594,105.69983225433221,0.08968305296266448,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.09,2.0,0.1,0.0,0.27879911313723577,7.6882695030103285,6.9566589664892104,0.06084966237079717,0.7316105365211181,0.007316105365211181,110.7149084071311,105.65368840704345,0.08968305296266448,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.09,2.0,0.3,-0.8,0.27879911313723577,7.6882695030103285,6.6039972466960295,0.05077002716997076,1.084272256314299,0.01084272256314299,110.65493434159912,105.68529137754831,0.09010629839420682,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.09,2.0,0.3,-0.4,0.27879911313723577,7.6882695030103285,6.761940160096437,0.05625417600271643,0.9263293429138919,0.00926329342913892,110.68891415576036,105.668849646752,0.09010629839420682,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.09,2.0,0.3,0.0,0.27879911313723577,7.6882695030103285,6.871279122171688,0.0613365153228609,0.8169903808386403,0.008169903808386402,110.66989288414396,105.63766822749668,0.09010629839420682,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.09,2.0,0.6,-0.8,0.27879911313723577,7.6882695030103285,6.3989699737921155,0.046527349943749796,1.289299529218213,0.01289299529218213,110.57048439554117,105.6616117478241,0.09860206985579503,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.09,2.0,0.6,-0.4,0.27879911313723577,7.6882695030103285,6.727925592025135,0.055678937245162416,0.9603439109851939,0.009603439109851938,110.63164294752136,105.64558143327827,0.09860206985579503,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.04,0.09,2.0,0.6,0.0,0.27879911313723577,7.6882695030103285,6.957027442632467,0.06515930125469394,0.7312420603778618,0.007312420603778617,110.65781528694865,105.62071409937232,0.09860206985579503,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.09,0.01,0.5,0.1,-0.8,0.24610900980314518,6.580830809902258,7.354561038778091,0.05864098680288824,-0.7737302288758334,-0.007737302288758335,110.64921678111847,105.68198479451902,0.03819396675634749,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.09,0.01,0.5,0.1,-0.4,0.24610900980314518,6.580830809902258,7.410473004332647,0.06207871340340337,-0.8296421944303889,-0.008296421944303889,110.63412670608905,105.65050865309215,0.03819396675634749,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.09,0.01,0.5,0.1,0.0,0.24610900980314518,6.580830809902258,7.455791416979537,0.06477558166848335,-0.8749606070772789,-0.008749606070772789,110.5846824659253,105.60803865498659,0.03819396675634749,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.09,0.01,0.5,0.3,-0.8,0.24610900980314518,6.580830809902258,6.833866580142202,0.04730518574165726,-0.2530357702399444,-0.0025303577023994437,110.49526432092325,105.61390765422391,0.04253474853753,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.09,0.01,0.5,0.3,-0.4,0.24610900980314518,6.580830809902258,7.0682027905567155,0.05751031526327122,-0.48737198065445764,-0.004873719806544576,110.48714449893431,105.59553583042506,0.04253474853753,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.09,0.01,0.5,0.3,0.0,0.24610900980314518,6.580830809902258,7.268416124771959,0.06670585904454075,-0.6875853148697013,-0.006875853148697013,110.47098772519703,105.57211183037795,0.04253474853753,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.09,0.01,0.5,0.6,-0.8,0.24610900980314518,6.580830809902258,6.370549669184509,0.04239465023829555,0.21028114071774873,0.0021028114071774875,110.44889739521332,105.60094989304926,0.06267505330921919,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.09,0.01,0.5,0.6,-0.4,0.24610900980314518,6.580830809902258,6.922479669755195,0.05854285042001907,-0.34164885985293747,-0.0034164885985293746,110.39836640517979,105.55570487678895,0.06267505330921919,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.09,0.01,0.5,0.6,0.0,0.24610900980314518,6.580830809902258,7.284533892194359,0.0747027408648581,-0.7037030822921011,-0.007037030822921011,110.36110067341221,105.51823265318278,0.06267505330921919,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.09,0.01,2.0,0.1,-0.8,0.17214437900270027,4.1068605580684325,5.607099606537975,0.044738990864072126,-1.5002390484695427,-0.015002390484695427,110.56161388628446,105.63310055146076,0.010668334296523026,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.09,0.01,2.0,0.1,-0.4,0.17214437900270027,4.1068605580684325,5.65330416465425,0.04698457658661233,-1.5464436065858171,-0.015464436065858171,110.55753746297401,105.6115311464262,0.010668334296523026,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.09,0.01,2.0,0.1,0.0,0.17214437900270027,4.1068605580684325,5.690714672897232,0.048740553064816255,-1.5838541148287995,-0.015838541148287994,110.5369249467336,105.58697375868,0.010668334296523026,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.09,0.01,2.0,0.3,-0.8,0.17214437900270027,4.1068605580684325,5.300304412035761,0.0385276506796632,-1.1934438539673282,-0.011934438539673282,110.49482399289789,105.59860437088727,0.013699112991475032,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.09,0.01,2.0,0.3,-0.4,0.17214437900270027,4.1068605580684325,5.505774989210275,0.04452705291909466,-1.3989144311418427,-0.013989144311418426,110.51023565888894,105.58248803092603,0.013699112991475032,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.09,0.01,2.0,0.3,0.0,0.17214437900270027,4.1068605580684325,5.658733258921741,0.05023563661616027,-1.5518727008533082,-0.015518727008533082,110.51771946706187,105.56723881931406,0.013699112991475032,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.09,0.01,2.0,0.6,-0.8,0.17214437900270027,4.1068605580684325,5.281171422672519,0.037463402877478603,-1.1743108646040863,-0.011743108646040864,110.46926982743763,105.58683145742856,0.023605015869151404,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.09,0.01,2.0,0.6,-0.4,0.17214437900270027,4.1068605580684325,5.688421252705483,0.046529550346598454,-1.5815606946370506,-0.015815606946370506,110.45913982427979,105.54175122744415,0.023605015869151404,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.09,0.01,2.0,0.6,0.0,0.17214437900270027,4.1068605580684325,5.95946885841172,0.05630594831117634,-1.8526083003432872,-0.01852608300343287,110.4646590714353,105.51290486616531,0.023605015869151404,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.09,0.04,0.5,0.1,-0.8,0.2675930267055326,7.3079017903101215,7.717671650278571,0.06216993666758246,-0.40976985996844917,-0.004097698599684492,110.68880698281471,105.69818977137746,0.057634098855758584,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.09,0.04,0.5,0.1,-0.4,0.2675930267055326,7.3079017903101215,7.770992009452454,0.0655386923583039,-0.46309021914233206,-0.004630902191423321,110.677936419825,105.6650036957221,0.057634098855758584,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.09,0.04,0.5,0.1,0.0,0.2675930267055326,7.3079017903101215,7.810371915018762,0.06813169495179033,-0.5024701247086405,-0.005024701247086405,110.61913720789481,105.61764955781054,0.057634098855758584,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.09,0.04,0.5,0.3,-0.8,0.2675930267055326,7.3079017903101215,7.210703458966257,0.0505147439974091,0.09719833134386491,0.0009719833134386491,110.537716801576,105.63713899885653,0.060754156536721914,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.09,0.04,0.5,0.3,-0.4,0.2675930267055326,7.3079017903101215,7.433091604800741,0.06066143672643968,-0.1251898144906196,-0.0012518981449061962,110.53386804404784,105.61375653095241,0.060754156536721914,call,50000,42
Heston,100,110.00000000000001,1.1,0.09531017980432493,0.05,2.0,12,0.08333333333333333,0.2886751345948129,0.09,0.04,0.5,0.3,0.0,0.2675930267055326,7.3079017903101215,7.620123101357691,0.06986140919066032,-0.3122213110475691,-0.003122213110475691,110.51018322165038,105.58294921233836,0.060754156536721914,call,50000,42
